,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5
30,16.691157480794953,-2.484518553732015,2.1951928499066713,0.4254870982506647,0.96574322914733
31,15.66324524554997,2.954886794057231,-2.328808422856841,2.1692474354567985,0.931862209317794
32,16.805070890146915,-1.8953837584475042,3.143435044942535,0.6219970459213386,1.0570130903077775
33,17.897856405724703,4.302867375048981,-1.6847122780811752,3.0627535458392003,1.4972962016691604
34,18.23018320735414,3.8222048298854685,-1.511222787270758,3.103009143807157,1.4898113836555225
35,15.018433166810375,3.2943794035910905,-2.3453680801978316,2.175418458003506,0.8985639741948523
36,14.895290596468609,2.934148925004117,-2.395355739295394,2.1371840779030555,0.8477570347467356
37,16.248054663761664,2.9386601895542914,-1.5150541376293662,2.7732543398805305,1.3209937271113434
38,14.988817585974843,2.0975772978198646,1.2475084298684083,1.418510045024676,0.19210051219266724
39,14.871848266447927,0.6396832226321584,1.5448674302955727,-0.5118571637840061,0.9159658303254815
40,15.467090414918179,2.7101566283961054,-1.580593941229286,2.7000272224025847,1.2220780375626121
41,15.47301043602569,-3.9267163315942963,2.839635759759729,1.8998328851621276,-0.6204403767264436
42,14.316089380174933,-0.6569575720847848,2.220534974164831,1.110918934780583,0.7969643661667151
43,13.36984676109714,2.4506764009220485,-1.3279424897308518,0.6983473052835723,-0.14144131188524456
44,15.495470073729283,4.648393603357774,1.1783597564782797,1.7475752679928496,0.29809236093670166
45,14.035643717381593,-1.732650929208631,3.821602244970573,0.70735346296435,1.2188410171864905
46,12.472568123543656,-2.052119321398614,1.7297757319056801,-0.42993822863127606,1.0441317858766923
47,22.261346789339754,6.202788395943313,-0.1441566660056542,2.767515056882302,0.4233505345544493
48,12.784082836968615,1.4370766185503485,0.41147568883332286,-0.646042560686887,0.74667050931025
49,13.15365389956694,-1.107967759375632,2.3997571617834885,0.4549064473852172,0.8713232957219745
50,12.018093568130332,-3.387144033693506,2.87277348504272,-0.2517188295498147,1.2320095399803388
51,12.174604507984423,3.1466715750443104,0.4827668632516345,0.7821952623993538,-0.393914027877739
52,12.739562543799174,-1.899124450665132,1.5015778467872152,0.5722196140164614,-0.6031074282133614
53,12.349427535091646,-0.3710846475672891,2.3712799346733595,0.14580557003989233,1.4143565771706044
54,14.538363860393165,3.0235260969907345,0.3458586436422272,1.3373436513167485,-0.1485969443877972
55,13.085737887290337,2.229791183424849,-1.6673516647434363,2.461678979917637,0.9907444482392033
56,13.031077520732548,2.9208469381421636,1.2326757725039401,1.3646723302804473,0.010526317138830212
57,11.309603419411376,-1.9959945602115878,1.0094447056164717,-1.0525320792779571,0.4346610507919131
58,11.842839764374755,-2.6348020172084956,2.128281514880683,-0.00364200783192835,0.4971471037851585
59,12.059792372184615,-0.15748842425816895,1.6723763118822612,0.09737530913066049,1.3622407265559382
60,11.517542512319782,3.2810148542456288,0.20043853511636225,0.38683801381849203,-0.525270958203104
61,10.883546298356386,2.6437318847323574,-2.4012971361819955,1.7794733543247123,0.5017251388309607
62,10.383106977712707,2.166866340551728,-1.3308098512089348,0.41038936280485566,-0.3940664040432989
63,10.415767378902103,-2.8705681299473285,1.3956257726322547,0.17097198124848673,0.052235679832820785
64,11.438699378698399,-0.7220280711916628,2.4583220926097815,0.6857953393484049,0.8789466929029939
65,10.299351839755868,2.4697597895910075,-1.329373929372201,0.4400417987073409,-0.374012994548625
66,12.20769982244223,-2.5492001048356165,1.6471872162293635,0.5785505733995248,-0.9250913825964022
67,11.707633660729433,2.4344573333958945,-1.6248310641228223,2.3673755189426626,0.9009727322659217
68,10.339610048949403,2.783500720375177,0.21476460752577806,0.22188631400550576,-0.6501135656363691
69,10.885661665105632,-1.1033728284031457,1.0144889356153952,0.5310695724349902,-0.6537218035112912
70,10.242911430742955,1.8118095158544687,-2.430985345845337,1.6611652191192083,0.3614654010814283
71,10.342108581642727,-2.8546202844710367,1.188738963204539,0.5355195993045117,-0.8870584486344585
72,9.991837033111576,3.1532394398306023,-0.4695847067796436,0.24272462918728355,0.2961726497355437
73,11.056425559178614,-3.1970531536598146,2.459671339971138,1.7060449237830695,-0.7866603162372913
74,10.264664282371518,-0.9243936177013,2.0976640972325753,0.8290230752281432,0.5920004437251911
75,9.876247349580318,2.4726851584071134,-1.7443545232987572,-0.48080577179376677,1.633370107156482
76,10.042796639936746,-4.127699500695427,1.600661685274648,-1.491132398460577,-0.0695229123557609
77,11.230103496695131,3.184042566158435,-1.6994298516169462,1.6544322578479735,0.5499313311742667
78,10.60450388900655,0.5804306623433143,1.3378713154137742,-1.2468346213582853,0.7325280787353109
79,7.971392341906252,0.6876141431796734,-1.4070547476602349,-0.028468296164371312,-0.714375640931573
80,9.813694798624027,0.7836260280782841,0.5547474628674114,0.06478175108391822,-0.12796988779922797
81,9.735298881598125,-1.9521832553432288,2.2513395786671544,0.016803045559386425,0.43313699027317926
82,11.841583620111628,4.0672879775719055,-0.15498798907395056,2.390727365183896,1.304168174617443
83,10.189726518031977,1.8392878155475376,-0.9631322545505526,-0.14156618362951873,1.7850435445404853
84,7.953500340310371,-1.189154637387403,-0.1977570568558221,0.5828286725469122,-0.34835952421908123
85,9.96010629587386,1.4738720559376872,-0.798652862625511,-0.30462468704954415,-0.8414294920450398
86,9.34832549948396,-2.291307346480872,1.3530283298995338,0.2995551587311961,-1.1163988564937355
87,9.329046637598786,-3.542552024271902,1.934799001896502,0.16805187031128715,-1.2664128715123275
88,9.299948027447817,-1.9808561581925115,1.9438942851299446,-0.007737591225649552,0.4134497715149444
89,7.086777426564689,-3.7325771894317414,-0.1786736860311815,0.5622489436902203,1.7545976174583608
90,10.370073952626706,2.635757569227533,0.8986916740302114,1.0849350606276567,-0.3281042634642901
91,8.80258905885915,1.4916443731644973,0.2461035790839498,-0.9202043760531247,0.4127813337641869
92,9.594368044898118,2.6051701942641894,-1.0695784137368014,-0.01365287503921252,1.4773552250252415
93,9.707709574810176,2.6273737060659133,-1.8506798916834402,2.214393838633014,0.7109438567539791
94,8.04526471642673,-1.535992521731378,2.0636404800150756,-0.637231973620591,1.0758192928898591
95,8.325580271388484,-1.3793859313473258,0.9878192086736156,0.9027205117135899,-1.0594408512970004
96,7.51192358841389,-2.527371933519748,0.8319678008324602,-0.8622706007355752,0.5941140244992172
97,8.414852885059595,-0.9104142153945449,2.839749507258271,-0.15724961044469782,1.1757133036401388
98,7.989452171324533,1.6526546900286065,-2.5112221721224883,1.4661426722057187,0.17156817223914983
99,8.043745529159638,2.0532926295828027,-2.0979816191793543,1.4113470173037064,-0.35845498162326755
100,8.333398934241204,1.6702123775860653,0.6399924002066188,-0.8875795169524988,0.7624683413454781
101,7.895349386397784,2.633676526074113,-2.5628286348103253,1.4814939039099468,0.1661596100618902
102,8.352105786807881,2.537642472081797,0.1650496128564979,0.07257878397521741,-0.8515181872040312
103,8.959269926661628,1.7097287265153638,-1.3247148478807143,1.9653633277947453,0.056953928307471174
104,8.727772912383516,0.9913331484540847,-0.9072671313221964,0.5169777116795963,1.1146942245587708
105,7.9979247925379795,-1.173561988267439,1.6978801802550125,-1.003173891119723,0.328318515610769
106,7.787616654225822,-1.486786148182939,1.0491061723463777,0.844918824998736,-1.1179821064808295
107,7.327717403893717,-1.6064517649619647,1.8716804277397008,-0.5351242129769382,0.9075034028964154
108,7.9039217449512975,1.3586587786801425,-0.09216489774665042,-0.2145451917902946,-0.4496576790339346
109,8.708377468033989,2.450192226512583,-1.3917830654963574,1.6179478969479535,0.7815467548395977
110,7.19615227083744,-1.1554522868754493,0.8128716139322998,0.2830347970094228,0.08851490701270141
111,7.464684217504121,2.5604920466473016,0.1965948959855403,-0.02098585474256686,-0.9088522273837677
112,10.001445781704197,2.8909897386422885,-1.752035528402999,1.614777504883457,0.42285398059180374
113,8.630592836948527,1.2040923322539532,-0.9107486334268812,0.5460949056085207,1.1160396472279883
114,8.394789598417791,0.5525093889518288,-1.225850512842346,0.591479208879918,0.7608281969689181
115,8.429532087382343,2.5900126961374217,1.278939954238441,-0.7020975933730449,0.8884122918791201
116,7.558797870056353,-1.1934530912007892,0.7614131713528692,0.8799120446137306,-1.0939445587049044
117,7.724320127743101,1.724257125537557,-2.3024475636617328,-1.0725807466552308,1.7866556103931175
118,7.442843599829852,1.6377051269850584,-1.418700685272319,0.2555222463533196,-0.7588182706829414
119,8.093805292232203,2.15506614692085,1.2733000668514336,-0.7868995304944801,0.829740169185836
120,8.202579844126513,1.0303602355403065,-1.759217012479326,1.9366641677807395,0.5055958313625094
121,9.371092239422065,2.305339769314778,-1.7142210072782331,1.4765234030572794,0.34037135581956646
122,8.23707033954,-0.8633775741871713,1.6371735744538456,1.9234254128494384,-0.3328795768931087
123,8.12025668500347,2.4146558704736267,1.2588774003419354,-0.12091559788597141,0.24798994718002432
124,9.305072530318323,2.8201501840743806,-1.7896088782742285,1.4887256204385921,0.3389262099017111
125,7.38073748057355,1.101157383953409,-0.03129908378084066,0.6756216631411848,-0.8523300338553013
126,8.18429120874506,1.7505297130119613,-1.073966258656468,-0.17156552439342868,1.810404043109511
127,6.950306541247651,-3.422709611150579,2.009459639748787,-0.9617612612157993,0.7742196585416904
128,8.151126017065549,2.754917500455253,1.0409051716413118,1.7054380387656989,-1.0265251476905874
129,6.1264553699101185,0.13615850252739697,-1.4548140908366993,-0.20519779453420098,-0.9283426411328323
130,7.221913251166758,-2.246403321153034,1.4506531885250398,-0.2899302890149798,0.19070588667250726
131,6.655175629850615,-1.599989982318354,0.7372150678651608,-0.28643089360598,-0.9218535337224626
132,8.101024046033316,-1.3923090216831477,0.9544335925886498,-0.0026659269158485943,0.3582719374025999
133,6.837876861698155,1.5977143573760464,-1.402795670641616,0.1026727008697575,-0.749520073070488
134,6.945889942267498,2.5430620355168347,0.6034645749630925,-0.7161185944563809,-0.21820950329369962
135,6.437734929956679,-1.2498784376767893,1.2661211046426797,-0.6316905907607537,0.747176772259582
136,7.187914315334232,-3.3280522133429375,0.7784338394460162,-0.81418015095416,1.1570917098500528
137,7.441332850873701,0.5513527171946614,-0.9714454282828112,-0.47980429992641926,2.2726720443708808
138,6.792644385843746,0.31176056599187607,0.0409451821315859,1.532366364965563,0.5520585046797002
139,6.714853288191627,1.5595868998189544,-1.6680909731855154,-0.26873352553773716,-0.7219036834468548
140,6.617489217426423,1.7672889919825763,-1.382111143939303,0.1927953304017699,-0.8088161470592727
141,6.823600687371041,1.309296388082028,-1.4375121944409681,0.17927790733859467,-0.840198156321427
142,7.320916988376062,0.12508517837481783,0.8692073730246176,0.5207973777513096,0.5877624324099088
143,5.985811071608708,-1.7832612242911359,0.9726451438886093,-0.8052367468337677,0.23440698801589455
144,7.302156386559678,1.1256667777356646,0.8313780181965758,0.587578518744739,0.6271430641178305
145,6.4788469699279965,-0.7181582753975194,0.9071947102760104,0.35977610373589364,0.5260039888809506
146,7.460206868855073,2.563234150620787,1.308688262909554,-0.611304742866107,0.6814950045073964
147,8.788268373187208,-0.505609228495207,0.9789246244416494,0.5663670079397757,-1.1351233132174534
148,7.164898043486426,1.532900511253251,0.3778043548093096,0.23092087537207934,-0.4137406464913212
149,7.28035589264113,-3.999195481319791,2.6697874215186883,0.8081264133313654,-0.7744142387143044
150,6.281579288761096,1.9273559021296294,-0.13374266705227017,0.3412828987367897,0.16648282562186653
151,7.077184896309827,-1.5732250024372854,2.5044261191969075,-0.7207947353795471,-0.3380748657230706
152,6.5416028081673225,-1.5787048036564233,1.6365131557275665,-1.1470166360505067,0.17066202537112674
153,6.375509469973617,-0.3193717167136062,-1.2682526594359727,2.0515951248218176,0.8337533338829153
154,6.94959969053597,1.8728640453347234,-1.8026262319106015,1.6775881259759642,0.5735608857937611
155,6.077544502382434,-3.8389236846877415,1.2811268598434495,-1.254449186411797,0.29641532154966505
156,6.7600900662902745,1.9177146936784804,1.052174285462851,1.4872190018725233,-1.1992617746551544
157,5.864837845297954,-2.512031028189703,1.989152758281376,-0.877427636284941,0.5687785961843213
158,6.133039555524592,1.9797612959343676,0.17995826333855963,0.8954056807843518,-1.6969469059836642
159,6.535993298375029,2.1805682189126814,1.1018850078001827,1.4000275541565423,-1.2515308728631642
160,6.145290586028358,1.7136536504691404,-1.090728015352258,0.32377200586092075,-0.7698878066120681
161,7.175218145029181,-3.0083280906800436,0.8925591575214996,-0.05809649160543345,0.4231654283081871
162,5.786058736420042,-1.481111600303473,1.3199797551968013,-0.6450033651590663,0.6987459987879985
163,5.996386916530017,-1.6229852251564671,0.8894835741478786,0.20694179133261129,-0.031574873059652446
164,5.73871384531632,-1.542849845147318,1.3413414942922124,-0.6615497799981349,0.6908386622954202
165,5.65775562158125,-2.2390322049640172,-0.09089616401904581,-0.7662800735774481,-0.28608592044299186
166,6.4836953433111795,1.0536934253700863,-1.910396993181303,1.7970759924234707,0.3892029334981558
167,6.777762961368826,0.5217506711231457,0.497537456524322,0.8909889181970989,-1.3591845365694744
168,6.811975848644576,2.6097022366017493,0.5114839529887995,0.21031185910555197,-0.17740600149042865
169,6.570625867121016,-0.6253572245914704,0.8315580938150708,0.24813180996189707,-1.2651139291282363
170,6.143323883934181,-4.115158127730513,1.4270628561502894,0.8273225328342666,-0.6814311414247841
171,5.575837088502928,-1.8587831706732403,1.4911466739983585,-0.11582345618792202,0.43287308457707496
172,5.69883352562967,2.609663581431096,0.36655672141673,0.9695245716601856,-1.6075750628160468
173,6.247685468952497,-3.0897567683659752,1.423159905154894,0.002703156645016969,-1.44919294598863
174,6.030082486311119,-2.110841085928727,-0.03243223711788773,0.7091998959178147,-0.04580901954026002
175,5.316036133867128,-1.8974321918467127,0.8743945683807836,0.8434202701919185,-0.6439438883513401
176,5.763961839211041,2.2328454591291935,0.3589484262156603,0.9410898917402458,-1.6409612834235456
177,6.495544525630565,-0.5125559539185861,1.2936518044446454,0.04544192389202359,0.5292873395819759
178,5.816115594319925,-0.2539282421035806,0.3126135462027197,-0.466680514057776,1.8161350839735158
179,6.582257045653329,-3.210220798256239,1.821127617139455,0.13884131666547908,-1.6196785672477285
180,5.9831585340215545,1.2355626787618303,-1.4193969043508774,1.7612356833375888,0.7321611500633924
181,5.487018184326905,-1.1785060017275923,1.2876315193796917,-0.6322934386104371,0.7023393290211914
182,5.829142122623295,0.8765315671429303,0.23700830458208175,-0.6199486863271678,-0.3443285802403495
183,5.712300114058189,-3.0813058258121844,1.6873972744719707,-0.7887250385428749,0.5674432374450031
184,6.377922982746418,2.962183109604099,-0.7678424327358764,1.2636894649151234,0.4330202388917971
185,6.094620394889009,-0.16724597407376596,2.1344622844162946,-0.3178117637366981,1.2408913715230645
186,5.836800635191469,-2.557119549983271,0.6790266549915334,0.2594615804883682,-1.2124290389735288
187,6.222057495296478,-1.3038131828543884,1.4560255414531462,-0.9093835043591514,0.6762872290738886
188,6.249537851741224,-0.23769831818659728,0.3676968321759824,0.15030763149442933,-0.43512062457229056
189,6.408300803555127,0.3404831719909312,-1.2525950286168772,0.4142980977150227,0.5847187395432335
190,5.537920805873079,-3.5626608837761364,1.5568522258051083,0.23111591739075324,-0.18552540181059826
191,5.300830480018952,1.4863150169522341,-1.2796115396067043,0.24691764022930984,-0.9608872495545313
192,5.37084893024759,2.015657505267102,-2.5816796279538177,1.2172643596500201,-0.08719837475542665
193,5.289731281832468,-1.2836730458509988,-0.6974657980735213,-0.24870188628054135,-0.27019076706902917
194,5.5663493937949795,0.9156881175125778,0.32705012532783084,0.523013754445303,-0.5790049621908372
195,6.206446590815024,0.6914573119021613,0.46079227352044444,0.31060742615205883,1.6032897421150916
196,5.5335271410735976,3.0136540883465126,0.28857483520370925,0.17796157583625336,-1.023288247796648
197,6.905787358542853,2.0200782653555267,0.8708132583310803,0.7249578466204988,-0.6385028450342338
198,7.147018490627774,1.663355440917378,-1.7539646904962438,1.212857232378546,0.12260582857401768
199,5.148333593188524,-1.1177450973030387,0.9296355984776385,-0.5969077358174264,0.7517733685762881
200,6.348878701472803,-0.8660911791010978,1.9303693206036427,-0.6570287461770218,-0.31449768058917815
201,5.077523208113528,-1.0678823358433047,-1.7177722910351587,-0.897904791484663,1.5432376218442239
202,5.764835150160433,1.8977870393693268,0.385921860072467,-1.0635169382869507,0.30044584998614826
203,5.4535067578605725,-0.8695497709253387,-1.5007680462935793,-1.2512908230985929,1.130818059708375
204,5.100323781861524,-0.5572559329691842,0.5770224188115435,-1.0797038193781725,-0.023481407194619604
205,5.4725535821433064,0.8091238766906623,-1.0085550617981742,-0.4022329594816038,-0.7993820510900654
206,6.445317447818859,1.5191236399551837,-1.057740432379863,1.5361201411638856,1.152416222500267
207,5.2271132904564475,1.149011565080646,-2.1072520249675457,0.7225361003642851,0.056542079494544775
208,5.803862721278026,-1.541270881265477,1.2559269215049258,-0.19634991701503193,0.2118220277410889
209,5.987122139239815,1.5856671479501914,1.195489076597798,-1.0114405783651026,0.6189899459270707
210,5.257287000149639,-0.025980156341877628,-1.6334703630403542,0.21356090490744528,0.31273830390016466
211,5.26848883666193,0.5176472297037074,1.1659166941438859,1.0533166675321106,0.8009270357006422
212,5.051152838150879,-2.0841872833734754,0.41396118231974716,0.7684305552947455,-0.8354112168267886
213,6.202644674391541,-3.8708196304009133,1.3468266712101942,-0.26341629452932236,0.2542601991830987
214,5.22319733940111,-3.420861986991253,0.8112476226918417,0.5720969080964914,-0.8958096000992083
215,5.501918296509179,1.7176976898384138,0.9337191232471767,0.7019047862858749,-0.5167513334648424
216,5.507638726946547,0.5155089329834526,-1.772519177279393,-0.30879948706802773,1.4958549335674238
217,6.03762272141071,1.6255862664877252,0.8036818899619076,1.3629188330442608,-1.3432337217398227
218,6.728258400456826,2.07113942297216,-1.7305263550492875,1.2226216410737925,0.12372260865298157
219,5.138755663513085,-0.9101006995575583,0.16131786901448156,0.6351453017496109,-1.374779963473184
220,6.298986265529792,2.115562444316827,-1.7126654334473748,1.1226925863364425,0.07678403401598427
221,5.047093336509957,2.3514173226842017,0.43606457177692404,0.8016993459184906,-1.7483791295002413
222,5.067791509903869,0.09901863052855822,-0.371754532943081,1.6288936361505342,0.8998189768544986
223,5.977153439336523,0.7392829305350488,0.46649638894732814,-1.3722784948150977,-0.25219168828931465
224,4.780887711906023,-0.955650267258767,-1.7148009087660736,-0.9033216131051827,1.5257761268782366
225,5.4804168217986575,-0.166362746038521,-0.7856232750914676,0.6500190698658213,-1.7704566734701253
226,5.699310288822384,0.7911729235958489,0.1537886549121144,-0.27875423839272034,1.7714663866271938
227,5.325609106806151,1.9376658873776273,-1.1048325885101113,0.29619513128026526,-0.8196856062239354
228,5.030213532194694,-0.48206276499485684,0.2550304300225281,-0.5512770832278987,1.7373215171439027
229,4.905196884695486,1.323384355557503,-1.532393449172601,0.8915263967008265,0.6954361763040223
230,5.018083127443869,-1.751440214388309,1.0044531898732767,-1.4109307487165805,0.3139170751867772
231,4.780827020961892,-1.0932874508496977,1.905290016375837,-0.6838315884251666,0.972085210358907
232,5.3881845648647,1.1337824534133631,-1.056984207458181,-0.710684283933792,-1.210197477602403
233,5.120907709400071,0.015204852395987019,2.197580383878491,0.8586892284138007,0.5129271943173767
234,5.491143598309681,0.8085246707904986,-0.20099156905595156,-1.3968248903732507,-0.2971157863774831
235,5.664110166132227,2.591009153989261,1.1276329978971804,-0.7861005602842062,0.5226729867370234
236,4.742238171239185,1.36781957672249,-1.6467390752421236,0.794975228573955,0.611089777021279
237,4.029779015866072,-0.7199565268684912,-1.5797961252002164,-0.01090347238969835,0.19531948761514228
238,4.077304946720431,-4.011984819429646,-0.17935850797162473,0.3957365519536844,1.6972074005188746
239,4.795569189340509,0.02466511961907143,-1.6264501881955515,0.18438436714081152,0.279830391567027
240,4.615553354115521,0.245306363771671,-0.24457441583952025,0.017634665922520016,1.9920278311032467
241,5.6643374577830725,-4.624091498010594,1.0983876390302219,0.5818676547274939,-0.47538158986911466
242,5.409899282481884,2.590388087699124,1.1780051687931632,-0.9910589293118184,0.6187949015626626
243,5.562872624573241,1.5254687246369756,-1.761553908170653,1.7872566127795584,0.3380946880330341
244,4.818837242338884,0.9088214541094602,0.9109655231911787,0.5941770803752454,-0.5851370761920425
245,4.7733306199495145,1.6073570336855705,-0.07185893516487404,-0.5712266526120074,-0.25792793754103305
246,4.754206943709445,1.8525187153200309,0.20366447022382236,-0.5901747621509918,-1.006075636614453
247,4.903149832707948,-0.5549884797606088,-1.8072809990051868,-0.8656778779975104,1.512594742098851
248,6.323025921038564,-0.14665091348598713,-0.3791976303272042,-1.3397672119153063,0.6368405496164072
249,4.770944816920081,0.9719410044247778,-0.4468325565985338,-1.8911125246614096,-0.6625126566948312
250,4.8163760194210985,-3.5621250617315137,1.8434353104684635,-1.5295091993353507,0.747377381566244
251,5.022110035881309,0.36477107361365957,-0.8851655007083608,0.13572591931596495,0.7809760394322212
252,5.481531490645941,0.687625465144671,-0.18291907895055928,-0.8496350765968095,-0.45051029076118076
253,4.368128778439742,-2.1894229156985197,0.9952191727936957,-0.9563140274310639,0.055995164422586785
254,4.712553809763501,-1.2639690368822722,0.6768368887729501,-0.3856229918864088,-1.1034987848388584
255,5.290265153480587,1.9661954222960225,-2.3491057683621155,0.5784750193870738,-0.378955461402489
256,4.502202674460812,1.7882869841574829,-2.4840894989190634,1.2184347403839344,-0.10395274495442658
257,3.937788019751604,-4.4895267022507985,-1.0065146122894713,1.773367330701678,0.17624025238960508
258,4.723794092517549,1.2105640886293774,-1.2788637255465003,0.19317932980137992,-1.0426354057878644
259,4.5427343791230435,2.133759409904851,-1.4996056256627335,-0.0947679158751538,-0.9670713881428523
260,4.6662019828196,1.385295974804271,0.033286762361053435,-1.2898793137203528,0.04157651922435007
261,4.895533900038272,1.46892321032785,-0.255116991330698,2.011454069046644,0.2489250358940239
262,5.3233020510907165,2.065544896833523,1.004086911057339,1.3986741243091634,-1.2959621355060573
263,4.044231968876961,-0.8722435557066515,0.8332195594881515,0.06759491968004662,0.3250751920117009
264,6.876566585037141,1.1885640158765656,0.6813511444935726,0.7182945990466705,0.5535597842663738
265,5.032820961613746,1.1118812989822058,-0.014776275311279266,0.7617947289531433,-1.212677834107448
266,4.743327878238485,-1.5747828659612602,-1.7874954715465388,-1.0426730782655926,1.559626071990183
267,4.582241663496305,0.15214483650340208,2.104281948418582,-0.32508428311458964,1.2464123386551058
268,5.715177394839264,0.5422416412311732,-1.7356690001209691,1.0027403571157967,-0.0313117640550127
269,5.687832660153424,0.819145421253579,0.448987254747168,0.7514346819082047,-0.8778719423322803
270,5.2428939461090645,1.9088373799731002,-0.006035854969050314,-1.4696100566921528,0.030464654931157853
271,5.207660908846661,0.4086809549925872,0.2243573006482729,0.23281979254015125,-1.0482827256120133
272,4.636631492402269,2.3674788992795506,0.34481362773178476,0.8749808769566086,-1.7191067637540116
273,4.873591008517976,0.7182397287079846,-0.08111711211565227,-0.21571706440611016,1.6083605219786117
274,5.257981593890946,1.744785179633359,-2.3716674680561893,0.560704592881451,-0.4053675796523627
275,3.9462656968036223,-2.1628531824289037,1.3011099504040493,-1.002058149627724,0.5417154802468561
276,4.621147639479757,-4.370984226084811,0.6416173029631553,0.2691802462937305,-1.0193251628816922
277,3.7644647241776092,-0.721927741820126,0.130330044772385,0.8973492934101223,0.20092376271340195
278,4.437609013637659,-0.5358859842030397,-1.6597003653088922,0.09575794712225698,0.20828584023056862
279,5.2542905935194515,2.5140791605448194,1.412894388202387,-1.21181974640735,0.3576413375593622
280,3.569124676915891,-1.6565082610404505,0.12905462816382599,-0.33909095941651085,-1.590594033732674
281,4.672530837854913,-2.258264445052984,0.7180323630971431,-1.5413902885546522,-0.1432454470067631
282,5.667506404224635,0.7024727540886662,-1.7406695139543902,1.0214791152953495,-0.02483808585618086
283,4.571318608621964,1.8403031006226347,0.5237518866301988,-1.152392700044661,0.4808064809241453
284,4.739118124472873,-2.881800797649055,0.3136314484698229,-0.9225946668171535,1.0236929059364612
285,4.604572610630478,1.4741458309635578,-0.10202583881984048,0.5823202409545534,-1.6608714551576909
286,4.344075141018275,2.131157243714817,-2.2152439920342193,0.6834394286929913,-0.007307468207564527
287,3.8940898370217845,-0.13028527216245286,-1.0257413968063356,-0.8662505371240293,1.9325589027276462
288,4.259199521580183,1.2970442441851926,-2.119098277725074,0.6663422546706581,-0.004457079994797749
289,5.981530233791466,2.049971604267464,0.7768559197658101,0.9157413802183126,-0.4787978562429695
290,4.487512502107991,1.2356772763306394,-1.1646591676348335,0.15156661679193806,-0.9405624705312047
291,5.780268258409846,-0.2675925528125114,-0.4619199427801094,-1.4272860365769702,0.6146423814971265
292,4.14637147540474,-0.9479257988810705,0.6657946191026636,-0.522244653598758,-0.4643344944469058
293,4.69721177313229,-0.37757105419532605,0.7453063573543054,-0.9494240870990972,0.5539403854550241
294,5.1457174555841085,1.7823258234703363,-0.17798152218777105,0.28419854203858386,-1.4820531082436945
295,3.987324386482506,-2.208834439340654,0.24541553577248412,-1.155812639515879,0.057050243043923886
296,4.970156354661008,2.0932045846509326,0.5307405135517873,-0.04886145196476017,-0.4089880953326782
